created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-14 13:00:00+00:00,"RT @TIMENOUT: Dump the Dem Socialist Party this Nov once &amp; for all! The 

Dems have revealed their true selves during this pandemic 

Heavy…",ChicagoRefugee,Chilling in flyover country,"DeadheadDeplorable, RecoveredProg, 
EmptyNester, CheatersSuck, VFM #248,
Tea & Sympathy for Groyper frens,  
‘Looking for a lover who won’t blow my cover’",1053,1488,31992,False,"Dump the Dem Socialist Party this Nov once &amp; for all! The 

Dems have revealed their true selves during this pandemic 

Heavy-handed oppression, arrogant wielding of power, $ 

for illegal aliens, vote-by-mail, endless lock-downs 

Destruction of local businesses! Enough Vote GOP"
2020-05-14 13:00:00+00:00,"RT @RaM_KkRiShH: Wait is over 😍
Here Special Tag To Celebrate Our EnergeticStar @Ramsayz Birthday 🎉

#HappyBirthdayRAPO

Don't Go away Stay…",BasthiBalaraju,,Think big :),1,3,1480,False,"Wait is over 😍
Here Special Tag To Celebrate Our EnergeticStar @Ramsayz Birthday 🎉

#HappyBirthdayRAPO

Don't Go away Stay Home Stay Safe ♥️ https://t.co/EsYDl8bCdk"
2020-05-14 13:00:00+00:00,"RT @FAIRImmigration: Pelosi Coronavirus Plan Orders Felons, Illegals to be Freed from Prison https://t.co/IKTp5FSXrV via @BreitbartNews  @J…",CitizensValley,"St. Croix Valley, Western Wisconsin/Eastern Minnesota","Our mission is to educate, engage, and mobilize citizens of the St. Croix Valley (Western Wisconsin and Eastern Minnesota) to protect the Constitution.",118,124,24477,False,"Pelosi Coronavirus Plan Orders Felons, Illegals to be Freed from Prison https://t.co/IKTp5FSXrV via @BreitbartNews  @JxhnBinder"
2020-05-14 13:00:00+00:00,"RT @laurelchor: I’ve landed in Hong Kong after flying from Paris CDG, via London Heathrow. I now have to wait ~8 hours before I get my #COV…",ClamorDesierto,Donostia,"Nadie en el mundo, nadie en la historia, ha conseguido nunca su libertad apelando al sentido moral de sus opresores. Assata Shakur",53,253,5424,False,"I’ve landed in Hong Kong after flying from Paris CDG, via London Heathrow. I now have to wait ~8 hours before I get my #COVID19 test results and thus have ample time to tweet about my experience. https://t.co/jCDPuwrTzL"
2020-05-14 13:00:00+00:00,PARTNER: @PApublicsector helped @NCA_UK carry on with its vital work to combat serious and organised crime despite COVID-19: https://t.co/AIKU9LqSnr https://t.co/JciXM6gTKi,CSWnews,"London, England","News, comment & analysis from the only independent professional publication available to every senior official in the UK",14321,3932,22480,False,NaN
2020-05-14 13:00:00+00:00,"Breaded chicken with garlic and cheese wedges, https://t.co/g15ZvJpfEQ, via @rtefood. 

#StayAtHome Stay Cooking #FanSaBhaile Fan ag Cócaireacht https://t.co/d44qwmllxS",rte,Dublin-Cork-Regional & Global,"Raidió Teilifís Éireann, Ireland's National Public Service Multi-Media Organisation | Click for other RTÉ Twitter accounts | Explore https://t.co/Pv9IbykDWb",598087,24113,76215,True,NaN
2020-05-14 13:00:00+00:00,"Watch our full episode with @drjudyamikovits LIVE &amp; UNCENSORED on the Digital Freedom Platform here: https://t.co/c7raZ8p4l0 

There has been a lot of talk around a #coronavirus vaccine, but can we trust it? Watch Dr. Judy Mikovits give her opinion on the matter. #LondonRealArmy https://t.co/PyQZ8G1ZbO",LondonRealTV,"London, England","Hosted by @BrianBRose. Fighting For Free Speech Since 2011 • Sign Our Open Letter with Over 185,000 Digital Patriots to End Censorship & Demand Legislation",166266,358,60406,False,NaN
2020-05-14 13:00:00+00:00,TODAY: Join the discussion with BPC Co-Founder and Former Senate Majority Leader @TomDaschle for our 'COVID-19 and Rural Hospital Struggles' event as we build on our latest rural health care report and hear from the frontlines of rural health care: https://t.co/43MDZ0rqkl https://t.co/kGdIDc4o7k,BPC_Bipartisan,"Washington, D.C.","The Bipartisan Policy Center is a think tank that combines the best ideas from both parties to promote health, security, and opportunity for all Americans.",30501,2446,28234,True,NaN
2020-05-14 13:00:00+00:00,"Join @FamStudies and @CPJustice on May 21 for a conversation on a child-centered approach to paid family leave proposals with  @rachelhopeand @lymanstoneky @WilcoxNMP and @isawhill
https://t.co/L1sNHn4sRv #COVID19 https://t.co/NMHx4dEZO2",FamStudies,United States,A think tank dedicated to strengthening marriage and family life and advancing the well-being of children.,6259,631,15486,False,NaN
2020-05-14 13:00:00+00:00,"IRS: Three new credits are available to many businesses hit by COVID-19
https://t.co/xfQKKXl9Wj

The Tax Consultancy Group
Marc Asheghian
(310) 829-0300
https://t.co/ts597P8aKh

#MarcAsheghian #TaxConsultancyGroup #Accounting #Accountant #CPA #TaxPlanning #TaxPreparation #Tax https://t.co/8Vm5Sp6VkI",MerhdaAsheghian,"Santa Monica, CA","#WestLosAngelesCPA #MerhdadAsheghian 
#MarcAsheghian #AccountingServices  #TaxServices  #EstatePlanning",152,758,2018,False,NaN
2020-05-14 13:00:00+00:00,"#Coronavirus #COVID19 #India 
A man walks along a colonnade at a closed market  in New Delh.
A picture by #AFP photographer @jewelsamad https://t.co/zLfg1FzjCy",AureliaBAILLY,Paris,AFP Forum Photo Desk Paris. Journalist and Photo Editor at Agence France-Press,7619,1865,10876,True,NaN
2020-05-14 13:00:00+00:00,COK Parishioners: Limited public celebration of Mass resumes this weekend! We have limited seating so sign up now to attend at https://t.co/vsoUPwcOYQ #Catholic #Mass #COVIDー19,christourkingsc,"Mount Pleasant, SC","We aspire to be a #Christ centered, joyful, faith-filled #Catholic community, promoting the kingdom of God on earth.",158,95,1557,False,NaN
2020-05-14 13:00:00+00:00,"Here's something #Dota2 fans can get excited about. Best part is, it's all in the name of #charity and will feature your favorite #esports teams! ❤👇 @gwbps #gwbps #moba #gaming #covid19

https://t.co/NCvBkVlMgf",GinxTVAfrica,"Cape Town, South Africa","Official account of @GinxTV Africa. The world's leading 24/7 esports TV network.
📺 @DStv - Channel 127 | #StayAtHome #BLM",1443,165,2617,False,NaN
