created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-22 12:22:17+00:00,@Kotton_Gamer @summit1g @JoshOG @DottyHackTV @AntonFromYT and anyone else from the west coast (mostly Colorado area but still) please be safe with that Koronavirus (or however you spell it) going around. As of this tweet there are 6 dead but hundreds sick.,MrInvisibleLIVE,"Chattanooga, TN","https://t.co/TWmKESdGZE
https://t.co/ApV5RzAzXp",14,94,266,False,NaN
2020-01-22 12:22:44+00:00,"RT @delightfulMen: @ezracheungtoto Look, how they transfer #koronavirus patient in China.. https://t.co/QgkOTMmNSX",pakupak13461489,,,56,156,3002,False,"@ezracheungtoto Look, how they transfer #koronavirus patient in China.. https://t.co/QgkOTMmNSX"
2020-01-22 12:49:45+00:00,"RT @CDCFlu: CDC estimates, that between Oct. 1 and Jan. 4, at least 6,600 people died from #flu. 

Certain groups of people are at high ris…",FelixMLions,,Temet nosce!,14,95,96,False,"CDC estimates, that between Oct. 1 and Jan. 4, at least 6,600 people died from #flu. 

Certain groups of people are at high risk of developing serious flu complications. 

Find out if you are at high risk: https://t.co/z31SfBARAC https://t.co/An6sHjH3p0"
2020-01-22 12:49:56+00:00,RT @GMA: The first case of a deadly virus has been confirmed in the United States. @DrJAshton breaks down what we know about the spread of…,ABC7Chicago,"Chicago, Illinois","Follow ABC 7 Chicago news for Chicago news, weather, sports and the most experienced Chicago news team",787250,1548,219979,True,The first case of a deadly virus has been confirmed in the United States. @DrJAshton breaks down what we know about the spread of this virus and what steps are being taken to protect the public. https://t.co/l7f0NLWnbZ https://t.co/p5Yi33urGW
2020-01-22 12:50:05+00:00,A reminder to join us today at 11a PT/2p ET for a live Twitter chat with important tips about preventing birth defects! Use #Best4YouBest4Baby to join us alongside @modhealthtalk @PCHHC @NBDPN @MotherToBaby @CDC_NCBDDD and others! https://t.co/7K9P2bMbbF,SocBirthDefects,"Reston, VA",The Society for Birth Defects Research and Prevention is a multidisciplinary scientific society established as the Teratology Society in 1960.,557,256,2289,False,NaN
2020-01-22 12:50:16+00:00,"New ⁦@CDCgov⁩ travel warning for #China “Alert Level 2, Practice Enhanced Precautions” #Wuhan #nCoV  https://t.co/x0uHExmlLD",PeterKilmarx,"Bethesda, MD","Infectious disease medical epidemiologist. Global health research, policy and programs.",761,547,2109,False,NaN
2020-01-22 12:50:27+00:00,@freakjawninc When the CDC involved you know it real 😐,GoPapaVito,Somewhere In Chicago ,"Video Pixel Pusher •|•✍🏾
Optical Capture Master •|• 📸
Medicinal Audio Junkie •|• 🎧
Jubilant Joystick Jacker •|•🎮
Expert Ambivert •|•🥴
Papa •|•🧒🏾👶🏾",867,1343,54848,False,NaN
2020-01-22 12:50:31+00:00,I bet it was too. CDC is the devil. https://t.co/QOB2InXtxT,Barbie09681087,United States,,383,597,3070,False,NaN
2020-01-22 12:50:38+00:00,"The coronavirus has killed nine people and infected 440 people in China. The CDC says a man in Washington state has contracted the illness.
https://t.co/rMxNkNEMLo",1470WMBD,"Peoria, Illinois","1470 & 100.3 WMBD - News, weather, traffic...and stimulating talk for Central Illinois",3995,45,37110,False,NaN
2020-01-22 12:50:38+00:00,"RT @GertvanderHoek: Notes from the Field: A Novel Coronavirus Genome Identified in a Cluster of Pneumonia Cases — Wuhan, China 2019−2020 -…",PandemicCovid20,,"Global Coronavirus news from journals, media, experts and researchers. Updated often. Human curated by Dave Roberts",42101,50,10364,False,"Notes from the Field: A Novel Coronavirus Genome Identified in a Cluster of Pneumonia Cases — Wuhan, China 2019−2020 - source: China CDC

https://t.co/k2yFq2kXNE https://t.co/4VsKuBiD0f"
