created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-23 05:42:42+00:00,"RT @DHSgov: DHS, @CBP and @DHScwmd are facilitating @CDC enhanced health screenings at select U.S. airports. This is a proactive, preventiv…",Liborio4,United States,An Okie that's not from Muskogee.,488,1317,29846,False,"DHS, @CBP and @DHScwmd are facilitating @CDC enhanced health screenings at select U.S. airports. This is a proactive, preventive precaution to minimize the spread of the novel #coronavirus from Wuhan, China. (1/3) https://t.co/EbkG6OjyGr"
2020-01-23 05:42:43+00:00,RT @JessPish: More people have died in Parchman than from vaping. CDC where are you? Nationwide ban anyone? Some sort of coordinated nation…,obey_ivy_nicole,"Georgia, USA",,4,93,114,False,"More people have died in Parchman than from vaping. CDC where are you? Nationwide ban anyone? Some sort of coordinated nation-wide response? No? Anybody?
https://t.co/4eAYAUNrfT"
2020-01-23 05:43:02+00:00,DEVELOPING: The CDC is testing several people in the US for possible Wuhan virus https://t.co/Ye7s6nx4Qq,FreedomWthJesus,Canada,"I'm a Musician for Christ, I write, sing and make videos via YouTube.
I go by the name of FWJ *Freedom With Jesus *
ALL GLORY TO GOD! #ADONAI #ELOHIM #YESHUA",101,318,31611,False,NaN
2020-01-23 05:43:17+00:00,Excellent story! https://t.co/oyoCY8Gr8X,ehfang,"Houston, Beijing, WashingtonDC","Sustainability, Energy, Environment, and Education!",132,347,4365,False,NaN
2020-01-23 05:43:27+00:00,"RT @Rectitude20: Dear CDC,

Why do you receive💰from💉sales? 

Does the FDA receive💰from food sales?
Does the NHTSA receive💰from car sales?
D…",amethyst1111,"Santa Barbara, CA",#Qanon MAGA🇺🇸 #vaxwoke #Truther #Lightworker #WWG1WGA #fulldisclosure #Vegan 🥑#darktoLight,2277,2908,3920,False,"Dear CDC,

Why do you receive💰from💉sales? 

Does the FDA receive💰from food sales?
Does the NHTSA receive💰from car sales?
Does the EPA receive💰from pesticide sales?
Does the FTC receive💰from the businesses it oversees?

So why all the $ for💉?🤷🏻‍♀️

Sincerely,
Rectitude20"
2020-01-23 05:43:35+00:00,"Former CDC director Tom Frieden on 3 key questions about the novel coronavirus in Wuhan, China https://t.co/oyoCY8Gr8X via @statnews",ehfang,"Houston, Beijing, WashingtonDC","Sustainability, Energy, Environment, and Education!",132,347,4365,False,NaN
2020-01-23 05:43:54+00:00,"@ewarren @PPact So you’re proud of the fact that between 1970 and 2015, the CDC has reported nearly 45.7 million legal induced abortions? .... 45.7 MILLION!!!!
Yeah, what they’re doing is so inspirational. 🙄 https://t.co/QWiVerFwQu",Mrs_Urgent_Fury,🕳🐇,🇺🇸#MAGA wifey to #USAF vet @Urgent_Fury1🇺🇸#PatriotsAwakened #Trump2020 #TruthSeeker #IndependentResearcher #ProLife #NoFeminists #TX #2A ▄︻̷̿┻̿═━一💥,4463,4622,10224,False,NaN
2020-01-23 05:43:59+00:00,"RT @Rectitude20: Measles, mumps &amp; rubella are all viruses. The CDC states pregnant women should not get the MMR💉.

Yet, the flu 💉is for a v…",Diamond_Girl00,,"#Christian I Love Jesus my Savior🙌🏼 #DaughterOfChrist #OneNationUnderGod #ProLife #Latina4Trump #MAGA Exposing Truth, Corruption, Pedogate, Vaccines & Gmos!",1789,1818,30851,False,"Measles, mumps &amp; rubella are all viruses. The CDC states pregnant women should not get the MMR💉.

Yet, the flu 💉is for a virus. So, why is that OK?

Diphtheria, tetanus &amp;  pertussis are all bacteria. So, injecting bacteria is OK, injecting viruses is not, unless it’s the flu?🤷🏻‍♀️"
2020-01-23 05:44:08+00:00,"RT @Rectitude20: Which is crazier?

1. The CDC claims that mosquitoes, fish and unpasteurized cheese may cause birth defects. Yet, unstudie…",Cici07786373,,Warrior Mama. Ex-Vaxxer. Pro-Parental Choice and Medical Freedom. Our children deserve the TRUTH. #BelieveMothers,88,102,730,False,"Which is crazier?

1. The CDC claims that mosquitoes, fish and unpasteurized cheese may cause birth defects. Yet, unstudied, unregulated toxin filled vaccines are quite safe during pregnancy.

2. The majority of the public accepts this without question."
2020-01-23 05:44:13+00:00,"RT @cuddlyveedles: ✨ S p i r i t e d    A w a y ✨

Something that I just did for the Latest month's CDC Challenge. 
I love Chihiro and Stud…",___taki0,🇨🇱,💜-𝑻𝒂𝒌𝒊 ☁️-𝑨𝒓𝒕𝒊𝒔𝒕 // ﾉ´ ▽ ` )ﾉ💜,480,441,21514,False,"✨ S p i r i t e d    A w a y ✨

Something that I just did for the Latest month's CDC Challenge. 
I love Chihiro and Studio Ghibli! 

#SpiritedAway #Ghibli #Disney #ConceptArt #Animation https://t.co/kkhHDzg0LW"
2020-01-23 05:44:31+00:00,"RT @Rectitude20: Measles, mumps &amp; rubella are all viruses. The CDC states pregnant women should not get the MMR💉.

Yet, the flu 💉is for a v…",Cici07786373,,Warrior Mama. Ex-Vaxxer. Pro-Parental Choice and Medical Freedom. Our children deserve the TRUTH. #BelieveMothers,88,102,730,False,"Measles, mumps &amp; rubella are all viruses. The CDC states pregnant women should not get the MMR💉.

Yet, the flu 💉is for a virus. So, why is that OK?

Diphtheria, tetanus &amp;  pertussis are all bacteria. So, injecting bacteria is OK, injecting viruses is not, unless it’s the flu?🤷🏻‍♀️"
2020-01-23 05:44:45+00:00,RT @2ndfor1st: CDC Director Julie Gerberding Admits Vaccines Can Cause Autism-Like Symptoms - NAMELY LIBERTY  https://t.co/s3LzWq32IZ,organicdot,California land o’fruits &nuts,Organic food and natural health advocate Vegetarian and outdoor enthusiast,1365,2911,22408,False,CDC Director Julie Gerberding Admits Vaccines Can Cause Autism-Like Symptoms - NAMELY LIBERTY  https://t.co/s3LzWq32IZ
2020-01-23 05:44:47+00:00,"RT @psychdr100: Trump's massive budget cuts to the CDC, makes America vulnerable to epidemics.
A SARS-like virus is spreading quickly. Here…",Aardvarkdonnen2,Pacific Northwest,"60, married to a Chamorro, Trump is a traitor to our country. Vote Blue. no DMs. Let's get that syphilitic cyclone out of the WH.",2883,3068,15289,False,"Trump's massive budget cuts to the CDC, makes America vulnerable to epidemics.
A SARS-like virus is spreading quickly. Here’s what you need to know. https://t.co/kVinUvbq4I via @voxdotcom"
2020-01-23 05:44:54+00:00,HAN Archive - 00426 | Health Alert Network (HAN) https://t.co/gZU5ZuClsT via @CDCgov,ponderosapine1,NM Mountains,"Career: Telecom.  Interests: Geopolitical events, #Privacy, Internet #Freedom, #FreedomOfSpeech , #Trump2020  #MAGA  #WWG1WGA   DM's Political Only |NO TRAINS|",1383,1923,3871,False,NaN
2020-01-23 05:45:03+00:00,DEVELOPING: The CDC is testing several people in the US for possible Wuhan virus https://t.co/xFkjYr1dHF,7SealsOfTheEnd,News & Bible verses USA,"ENDTIME CHRISTIAN NEWS & BIBLE VERSES Are you saved? If you have not accepted Jesus as your Lord & Savior, please do, time is running out. #wakethebride",7205,7308,76869,False,NaN
2020-01-23 05:45:04+00:00,China closes city to reduce coronavirus spread as CDC gets ready to expand testing https://t.co/2YcqBzyfMA https://t.co/K6y1tTx02Q,abc_columbia,"Columbia, SC","5am-7am | Noon | 5pm | 6pm | 11pm
Download our mobile app!
Connect with us on FB and IG",24005,2223,118122,True,NaN
2020-01-23 05:45:13+00:00,"RT @2ndfor1st: @AlgorithmDancer It’s really paid off, too. 💸💸💸

https://t.co/QYVb8X1WkX",organicdot,California land o’fruits &nuts,Organic food and natural health advocate Vegetarian and outdoor enthusiast,1365,2911,22408,False,"@AlgorithmDancer It’s really paid off, too. 💸💸💸

https://t.co/QYVb8X1WkX"
2020-01-23 05:45:20+00:00,"CDC Statement:
https://t.co/MvFDZnx4pi",svtsleds,"Longview, TX  USA","US NAVY HOSPITAL CORPSMAN
Fleet Marine Force (Retired)",132,69,13713,False,NaN
