created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-22 17:17:16+00:00,"With Crude Oil and EURUSD at near 2 month lows, Nasdaq pushing new all time highs +9000, global risks such as the Koronavirus, US/China/Iran tensions - Those of you on our online course, make sure to join tonight's 6pm live webinar  to get the full low down from the trading floor https://t.co/Bd1o2b2Qdj",pierscurran,London,Head of Trading @amplifytrading,3298,90,550,False,NaN
2020-01-22 17:34:08+00:00,"RT @delightfulMen: @ezracheungtoto Look, how they transfer #koronavirus patient in China.. https://t.co/QgkOTMmNSX",silver_chainsaw,,"chaotic lesbian.
trolls get fukin blocked. biden suck my strap",39,387,4528,False,"@ezracheungtoto Look, how they transfer #koronavirus patient in China.. https://t.co/QgkOTMmNSX"
2020-01-22 17:51:00+00:00,"@LindaRicupero @yemTV_ @drkellyhenning @GovMurphy Check the CDC website lady do you own research ""vaping is 95% less harmful than conventional cigarettes"" -Royal College of Medicine.  You are all of the sudden an expert in nicotine delivery. Why aren't you complaining about conventional cigarettes.",TwoGuys_OneVape,,,5,66,52,False,NaN
2020-01-22 17:51:06+00:00,"Novel Coronavirus 2019 Situation Summary, Wuhan, China | CDC https://t.co/BYg7ovjuPg via @CDCgov",UBEMSP,Utah,The Bureau of EMS and Preparedness (BEMSP) is the lead agency for Utah’s EMS System.,164,64,642,False,NaN
2020-01-22 17:51:17+00:00,RT @ai6yrham: CDC Traumatic Brain Injury &amp; Concussion facts: Traumatic brain injury (TBI) is a major cause of death and disability in the U…,ChicagoMikeSD,"San Diego, CA","Formerly Chicago Mike 2.0. Democrat, loves sports & politics. Will tweet emergency info during a disaster. Created the word: Liberaltarian & Magabro.",5740,4747,43118,False,"CDC Traumatic Brain Injury &amp; Concussion facts: Traumatic brain injury (TBI) is a major cause of death and disability in the United States. In 2014, there were 56,800 TBI-related deaths in the US, including 2,529 deaths among children.  https://t.co/l58QL8hFel"
2020-01-22 17:51:24+00:00,"RT @AnneClaireCNN: CDC testing several people in US for possible Wuhan virus, CDC spokesperson Kristen Nordlund says.  
The CDC has the onl…",SDeitertNews,United States,News junkie! Worked in news for over 25 years. I'm a Navy Veteran. These views are solely my own . Retweets are not endorsements.,4957,3503,62616,False,"CDC testing several people in US for possible Wuhan virus, CDC spokesperson Kristen Nordlund says.  
The CDC has the only laboratory in the United States that can test for this new virus.
@cnnbrk"
2020-01-22 17:51:26+00:00,The CDC has issued a warning for the Flu this year. The b-strand is especially bad this season and worse for people w/o the vaccination. Make sure you seek medical attention and stay away from public places if you start to feel puny. Let's keep those kiddos well this season!,GoTeamClinics,"Oklahoma City, Oklahoma",Here to provide schools with the best quality healthcare for children through #telemedicine. Team up with us today!,8,31,18,False,NaN
2020-01-22 17:51:28+00:00,RT @ASavageNation: QUARANTINE!  STOP ALL TRAVELERS FROM CHINA FROM ENTERING THE U.S./ common-sense means to protect Americans!  CDC IS USEL…,CrouchGygli,,,384,307,37485,False,QUARANTINE!  STOP ALL TRAVELERS FROM CHINA FROM ENTERING THE U.S./ common-sense means to protect Americans!  CDC IS USELESS.  RUN BY POLITICAL HACKS NOT PUBLIC HEALTH SERVANTS
2020-01-22 17:51:35+00:00,"RT @TaufikMP: @dwrhnrs @ajplus @rcahyantari Here's some advice from CDC.

https://t.co/rmsqopxpMu",dwrhnrs,,"Human Being, Gaimanian",175,420,4128,False,"@dwrhnrs @ajplus @rcahyantari Here's some advice from CDC.

https://t.co/rmsqopxpMu"
2020-01-22 17:51:36+00:00,"@kwchylinski @terriestwocents @HotepJesus I'm sorry you're too slow or  illiterate to research for yourself and can only take watered down headlines from the CDC.  
Read more.",def_not_sophie,,expert social distancer.,55,119,1568,False,NaN
2020-01-22 17:51:44+00:00,"RT @kristine3070: According to the CDC, there were no deaths from measles in the U.S. over a whole decade studied 2004-2015, and none have…",TLynnRed,New Jersey,‼️ I DO NOT CONSENT‼️#votenoA969 #votenoS902 #votenoS903,403,957,3788,False,"According to the CDC, there were no deaths from measles in the U.S. over a whole decade studied 2004-2015, and none have been reported since then either. #whatarewedoing #VotenoS902 #VotenoS903 #VotenoA969 #VotenoS2173 #mybodymychoice #Vaccineinjury #riseup #wakeup #thisisjersey"
2020-01-22 17:51:45+00:00,@AnonNonsense Isn't the CDC already routing flights to hub airports for screening?,digglesby,"Morgantown, WV",I make stuff. WVU Management Information Systems. Free HK 🇭🇰,374,847,3594,False,NaN
2020-01-22 17:52:07+00:00,"Source:
https://t.co/DCN5sIRAHX",ElVeider_FDV,"Lyon, France",Chercheur padawan - Du metal et de la science - Je sers la science et c’est ma joie - arbitre de rugby 🇫🇷🇲🇽 Evil twin de @FilipeDeVadder,1974,865,11998,False,NaN
2020-01-22 17:52:27+00:00,"CDC ME/CFS Stakeholder Engagement and Communication (SEC) Call

Thursday, February 13.
3-4 PM Eastern time/8-9 PM in Great Britain and Ireland

https://t.co/g03LyzEW5e

#MEcfs #CFS #MyalgicE #MyalgicEncephalomyelitis #ChronicFatigueSyndrome #PwME #MyE https://t.co/8lT0xoDRkc",TomKindlon,MEpedia entry with info on other social media channels:,"95% of tweets on #MyalgicE or #ChronicIllness. With ME 31 years, housebound 25 yrs. @IrishMECFSAssoc trustee 22 yrs. 25 publications in peer-reviewed journals",7046,391,53091,False,NaN
2020-01-22 17:52:31+00:00,RT @RepDebDingell: We are all worried about the potential spread of the Wuhan coronavirus worldwide. We need CDC to explain to us how we wi…,A2Lintra,,,129,166,1670,False,We are all worried about the potential spread of the Wuhan coronavirus worldwide. We need CDC to explain to us how we will safeguard public health and safety. https://t.co/Er9eYmiwj2
2020-01-22 17:52:39+00:00,"The CDC shares helpful tips for carbon monoxide poisoning prevention in the home. 

https://t.co/rXychJ5vG3",OHPoisonControl,"Ohio, USA",Got a poisoning emergency or question? Call 1-800-222-1222 for the poison center nearest you.,172,91,98,False,NaN
2020-01-22 17:52:54+00:00,"RT @CDCgov: New York City, Puerto Rico and 32 states are still experiencing high levels of #flu-like-illness, the latest #FluView report fr…",JustusNelson2,"Laramie, WY",Bacteria constitute most of my friends by sheer numbers,9,64,116,False,"New York City, Puerto Rico and 32 states are still experiencing high levels of #flu-like-illness, the latest #FluView report from @CDCflu says. Find out if your state is on the list: https://t.co/s9XLYIzBXD. https://t.co/o0zb7p1dAm"
2020-01-22 17:52:54+00:00,Study: CDC's Vaccine Schedule May Be Harmful To Children - YouTube - https://t.co/5Vdds86u4c on @youtube,videosean,"Columbus, OH","video, gaming, photo retouching & restoration, HTML & CSS, tech things in general... youtube junkie",58,102,30705,False,NaN
