created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-23 07:39:17+00:00,RT @CDCgov: The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to W…,JoanCayla,TB Research Unit of BCN,"Research on surveillance, prevention and control of TB&HIV and other infectious diseases. Now at TB Research Unit Foundation (fuiTB).",2633,2502,3343,False,"The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to Wuhan, China. Additional cases in travelers have been reported in Thailand, Japan, and The Republic of Korea. https://t.co/bbH7gGPuyh https://t.co/cGvFc4DYDZ"
2020-01-23 07:39:57+00:00,"Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co/WqX5WeGJcK",AuroraIntel,,"Team of 3 based in the UK/Canada/Israel. Bringing you world events as they happen, focusing on the Middle East Region | RTs/Links ≠ Endorse | #OSINT | DMs Open",50516,693,12210,False,NaN
2020-01-23 07:40:03+00:00,"HIV Partner Service Delivery among US Transgender Women: 71.5% of index women were interviewed for partner services, 71.2% of partners were notified of potential HIV exposure, 46.5% were tested for HIV &amp; 18.6% rec'd a new dx of HIV+ https://t.co/5cTAFQp2nb MT @cdcmmwr https://t.co/FfMHO6W1C3",HIV_Insight,"Honolulu, Hawai'i","HIV, AIDS, STI, STD, HPV, Sexuality, LGBT, et al. Also @Hlth_Literacy, @Prison_Health, @Sex_Worker_Hlth",17826,739,233388,False,NaN
2020-01-23 07:40:09+00:00,"RT @processic: Novel Coronavirus 2019 Situation Summary, Wuhan, China | CDC https://t.co/XNHJBtk0Iu via @CDCgov",NarakYale,ที่นอน,GIRLS' GENERATION |@tiffanyyoung💕|SNSD💓 |พิแท|คุนสเตฟ|#GG4EVA|,630,700,156893,False,"Novel Coronavirus 2019 Situation Summary, Wuhan, China | CDC https://t.co/XNHJBtk0Iu via @CDCgov"
2020-01-23 07:40:12+00:00,"RT @TomSteyer: This is why we can’t afford a White House that ignores scientists and experts.
https://t.co/cvOCPj8uvv",DAGNYDEC,The Twilight Zone,,227,91,5612,False,"This is why we can’t afford a White House that ignores scientists and experts.
https://t.co/cvOCPj8uvv"
2020-01-23 07:40:17+00:00,"Look at Taiwan's CDC !!! they are so amazing, so if dreamies cancel the Macao concert that's OK, they also can come to Taiwan, and they don't need to worry about pneumonia, that's right??? @SMTOWNGLOBAL @NCTsmtown_DREAM",Jen0isbest,,Jeno is the best,1,86,508,False,NaN
2020-01-23 07:40:27+00:00,"#coronovirus track updated status live at - 
https://t.co/pw69oAh0bF

#WHO #CDC #WEF #NHC #outbreak #China #SARSvirus",iamadarsha,Durgapur,Media Student. Photographer. Badminton Player. Music and book creek. For knowing more DM me ;),328,123,4807,False,NaN
2020-01-23 07:40:28+00:00,RT @DreJoanneLiu: What’s the bottom line in 3 questions on #wuhan by ⁦@DrTomFrieden⁩ -“ it is likely to continue spreading ...We need to le…,shab302611,"Mountlake Terrace, WA","Global health, Public health, Human rights, Gender equity, Child development, Women’s health, Poverty eradication, Travel, Peace, Science. Serene and Tranquil.",1175,2857,109290,False,What’s the bottom line in 3 questions on #wuhan by ⁦@DrTomFrieden⁩ -“ it is likely to continue spreading ...We need to learn — and fast — about how it spreads and how often it causes severe illness so we can try to prevent its spread. “ https://t.co/YtUAYhxZPM
2020-01-23 07:40:31+00:00,"#Wuhan #china is QUARANTINED: Ground zero for deadly #coronavirus halts all #travel in AND out of the city after the #CDC begins screening at five US airports as the disease MUTATES after killing 17 and infecting up to 10,000 https://t.co/oMdEHbBWUC",buhalis,Internet,#Strategy #Technology #Tourism #Management #Marketing #distribution #digital #Smart #SocialMedia #SoCoMo #RealTime #AI #AmI #Professor #eTourism @bournemouthuni,5850,3536,39597,False,NaN
2020-01-23 07:40:48+00:00,"RT @Borelmedwriter: You're too nice to them, Gene.
These, NOW, are
GESTAPO DEA, 
REICHSTAG DOJ
SIBERIA VA
&amp;
DUMMKOPF CDC
All exposed, raw a…",Talkeetna101,United States,Intractable Pain Person. Cut off pain and anti-anxiety meds courtesy of the CDC and the DEA. 🇺🇸⭐️🌟,2493,1859,41874,False,"You're too nice to them, Gene.
These, NOW, are
GESTAPO DEA, 
REICHSTAG DOJ
SIBERIA VA
&amp;
DUMMKOPF CDC
All exposed, raw and naked, in my
American AGONY: The Opioid War Against Patients in Pain
https://t.co/cgYq0rlvOD https://t.co/HXOr3iyv2Y"
2020-01-23 07:41:06+00:00,@carmindabrendel Well then dont spread it Bill. CdC already banned entry from certain countries,Mutchy2U,MS,"Married 38 yrs., business owner, USAF Brat. Christian Light Worker, medium, reader w/permission. Love Our President Trump 💞💖🇺🇸🙏 ThankQ! #WWG1WGA.",7372,6662,88155,False,NaN
2020-01-23 07:41:07+00:00,"RT @AuroraIntel: Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co…",AlvaroDeBazan2,,Sea of knowledge...,301,2865,183708,False,"Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co/WqX5WeGJcK"
2020-01-23 07:41:12+00:00,"@RogueTrader84 @provaxtexan @DrPaulaWhiteman @PedsID4Life •Vaccinated child responsible for measles outbreak in British Columbia:
https://t.co/zgW6liERaJ

•Mumps outbreak in Netherlands linked to those vaccinated:
https://t.co/siwVw4qHox

•Vaccinated student in Cali diagnosed with mumps:
https://t.co/uOBPe7gzLl",LinnyJackson,"Norwich, England",HEALER 🧘‍♀️ MINDS 🧘‍♀️ BODIES 🧘‍♀️ SOULS 🧘‍♀️DETOXIFICATION🧘‍♀️,670,1320,21078,False,NaN
2020-01-23 07:41:21+00:00,I just read this news in my language. It says the virus is most probably from the snake. @beriko0214 I don't know that we can get snake in seafood market. https://t.co/XYnvEg2QBR,tamaharuchan,malayxiah home sweet home,"In luv with Jung Yunho and Shim Changmin, Avid fan of TVXQ n Queen Namie Amuro!! Fan account. This twitter acc. will be about my fandom and drama!!",354,353,48241,False,NaN
2020-01-23 07:41:30+00:00,"@BwalyaChandaBC @ChaunceyGardner @WHO @MikeBloomberg Try this nuanced but clear admission from CDC last week that all EVALI cases have been linked to adulterated THC with Vitamin E acetate that is not found in any nicotine e-cigarettes (oil and water do not mix), only in THC vaping oil sold by drug dealers. https://t.co/tBfmNrU0Jj",DavidPForsyth,"Hollywood Beach, California",Author of apocalyptic SF. Dormant on Twitter since 2016. Back to fight against the #Vapocalypse & write #iVAPEiVOTE https://t.co/LTT1kj6smt,1796,1827,7305,False,NaN
2020-01-23 07:41:31+00:00,"RT @ABC: Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of…",EnterpriseCodeG,United States,"USA 🇺🇸🦅

Alter Enterprise Bald Eagle 

 ハクトウワシ",261,225,12978,False,"Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of Washington.""

""This is certainly not a moment for panic or high anxiety. It is a moment for vigilance."" https://t.co/FsCRAdLtSR https://t.co/ba26z2KHIb"
2020-01-23 07:41:32+00:00,"@RogueTrader84 @provaxtexan @DrPaulaWhiteman @PedsID4Life •98% vaccinated in pertussis outbreak: 
https://t.co/MwcT2ELha7

•Vaccine-related polio outbreak in Syria 2017:
https://t.co/CtGmkZ3xBY
•More vaccine failure -- pertussis outbreak in vaccinated children: 
https://t.co/FE49lXVQY4",LinnyJackson,"Norwich, England",HEALER 🧘‍♀️ MINDS 🧘‍♀️ BODIES 🧘‍♀️ SOULS 🧘‍♀️DETOXIFICATION🧘‍♀️,670,1320,21078,False,NaN
2020-01-23 07:41:38+00:00,RT @TcatMPS: Y’all remember when that black doctor that worked for the CDC whistleblew that the flu shot was the actual cause of influenza…,MoonBear_,,"We are the Universe. & the directors of our own destiny.
Never stop growing. when you do, you're dead---Learn, Adapt, Evolve
7/3LP Pig 
#GG33Member
#DrutangClan",147,128,1726,False,Y’all remember when that black doctor that worked for the CDC whistleblew that the flu shot was the actual cause of influenza outbreak and then he mysteriously went missing and found his body months later in a river of an apparent “suicide by drowning” 🤔🤔🤔 https://t.co/5a3JpVl8HG
2020-01-23 07:41:50+00:00,"RT @MoNscience: The Wuhan coronavirus #nCoV2019 is now spreading between humans. Here's why it started in a wildlife market. 

My debut for…",YaserBinFahad,"KSA , UK 🇬🇧🇸🇦",Life is short، Time is fast، Enjoy every moment as it comes“,528,1399,12719,False,"The Wuhan coronavirus #nCoV2019 is now spreading between humans. Here's why it started in a wildlife market. 

My debut for @natgeo feat. CDC's @DrNancyM_CDC, Ian Lipkin of @Columbia_CII/@ColumbiaMSPH and @nycbat of @EcoHealthNYC https://t.co/12rjYnEokb"
2020-01-23 07:42:03+00:00,"RT @Rectitude20: Which is crazier?

1. The CDC claims that mosquitoes, fish and unpasteurized cheese may cause birth defects. Yet, unstudie…",smilinjag,,,122,312,4830,False,"Which is crazier?

1. The CDC claims that mosquitoes, fish and unpasteurized cheese may cause birth defects. Yet, unstudied, unregulated toxin filled vaccines are quite safe during pregnancy.

2. The majority of the public accepts this without question."
2020-01-23 07:42:23+00:00,"@RogueTrader84 @provaxtexan @DrPaulaWhiteman @PedsID4Life •Even the CDC suggests that the vaccinated are an asymptomatic reservoir for infection:
https://t.co/wA1fLI481T
•Mumps outbreak in Netherlands linked to those vaccinated with the MMR twice: 
https://t.co/siwVw4qHox",LinnyJackson,"Norwich, England",HEALER 🧘‍♀️ MINDS 🧘‍♀️ BODIES 🧘‍♀️ SOULS 🧘‍♀️DETOXIFICATION🧘‍♀️,670,1320,21078,False,NaN
2020-01-23 07:42:26+00:00,"RT @ABC: Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of…",Tachyon_Master,Apex Of Imperfection,"comp gamer|artist|story teller|
i might not be the best person ever, but i am me, and that's all i want to be.
to hell with limits! #JoyConBoyzForever",21,81,40102,False,"Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of Washington.""

""This is certainly not a moment for panic or high anxiety. It is a moment for vigilance."" https://t.co/FsCRAdLtSR https://t.co/ba26z2KHIb"
2020-01-23 07:42:32+00:00,"RT @AuroraIntel: Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co…",AlexandraMcG,"Ontario, Canada",ALWAYS awake. Free Speech. Free Press. Anti war. Save the children. #PPCFOREVER,2523,3083,48664,False,"Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co/WqX5WeGJcK"
2020-01-23 07:42:39+00:00,"@RogueTrader84 @provaxtexan @DrPaulaWhiteman @PedsID4Life •Measles outbreak in a fully immunized population: 
https://t.co/A7b2chx2Nj
•49% of children vaccinated STILL got pertussis:
https://t.co/xvnmH483Qu",LinnyJackson,"Norwich, England",HEALER 🧘‍♀️ MINDS 🧘‍♀️ BODIES 🧘‍♀️ SOULS 🧘‍♀️DETOXIFICATION🧘‍♀️,670,1320,21078,False,NaN
2020-01-23 07:42:42+00:00,"RT @DemocratFed: Dr. Larry Palevsky states publicly &amp; in a legal affidavit the ""measles outbreak"" in #NewYork was never confirmed by the #C…",mikerestorer,Aldershot,"Deception is a killer- the cure is free speech, real debate not ideology and propaganda. BSc Health Studies, Dip Nursing, Protestant Nationalist, Anti-NWO",3026,5000,259491,False,"Dr. Larry Palevsky states publicly &amp; in a legal affidavit the ""measles outbreak"" in #NewYork was never confirmed by the #CDC's recommended standard, and was likely a #vaccine-strain of measles

#ReligiousFreedom #MedicalFreedom #NoMandates #VaccineChoice

https://t.co/mIOINoPxtE"
2020-01-23 07:42:45+00:00,"RT @AuroraIntel: Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co…",Unoff_Events,"Snohomish County, WA, USA",Features current world events. Follow/Retweet does not equal endorsement. Personal account: @Unofficial_AI,106,123,21154,False,"Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co/WqX5WeGJcK"
2020-01-23 07:42:57+00:00,"#Wuhan #china is QUARANTINED: Ground zero for deadly #coronavirus halts all #travel in AND out of the city after the #CDC begins screening at five US airports as the disease MUTATES after killing 17 and infecting up to 10,000 https://t.co/oMdEHbBWUC https://t.co/oMdEHbBWUC",buhalis,Internet,#Strategy #Technology #Tourism #Management #Marketing #distribution #digital #Smart #SocialMedia #SoCoMo #RealTime #AI #AmI #Professor #eTourism @bournemouthuni,5850,3536,39597,False,NaN
2020-01-23 07:43:11+00:00,"RT @Karate727: @angrybIackwoman Wow, real sad. Thanks for sharing. 
https://t.co/5JliSfWmA6",ladyjinia,,,79,316,752,False,"@angrybIackwoman Wow, real sad. Thanks for sharing. 
https://t.co/5JliSfWmA6"
2020-01-23 07:43:12+00:00,Coronavirus: Inside the US town attempting to contain deadly China virus - The Independent https://t.co/5cwCCvvg1Y https://t.co/zsUCfKHedi,DavidLogan2020,United Kingdom,"I think I'm just a normal guy, with normal attitude and dreams... but everyone's different, right?  FB: https://t.co/pIG4LLgPCI
Web: https://t.co/4vpBi6IhOb",20276,19331,314643,False,NaN
2020-01-23 07:43:31+00:00,"@brianstelter Reince Priebus, I thought they cured that about 15 yrs ago at the CDC...",Barman235,New York NY,"NYC bartender, unabashed progressive. Looking for better leaders, NOT my next hookup",2139,2359,16301,False,NaN
2020-01-23 07:43:31+00:00,"Wuhan is QUARANTINED: Ground zero for deadly coronavirus halts all travel in AND out of the city after the CDC begins screening at five US airports as the disease MUTATES after killing 17 and infecting up to 10,000 
via https://t.co/SoLYFq4fjs https://t.co/84c8z8UYFP",27Tawnyowl,"Thornton, Cleveleys UK","Retired Production Manager/Engineer, External Relations in Car Industry. Married to Lyn. Have a Daughter and 3 sons + 4 Grand Daughters & 4 dogs.",7015,7328,196158,False,NaN
2020-01-23 07:44:35+00:00,"@organicdot @ghoppe @JaneEOpie @AmyKayS70 @TioChango_ @Monstercoyliar @_mamadeb @badzoot7 @gorskon @luciandipeso @doritmi @BeckyJohnson222 @TonyBaduy @thereal_truther @QuatloosX @Awithonelison @Sheldon_Walker_ @jp_miner @fiski70 @kfunk937 @mcfunny @jkellyca @TThoughtmonger @ianfmusgrave @PedsID4Life @WendyOrent @Boxmenot @BlueLionBlog @immunotoxPhD @MAhealthforkids @TakeThatCDC @Rosewind2007 @saluce65 @StopVaxxedLies @krebiozen @kuriousmind93 @downeyballs @asiamoonbloom @VeritasEver @rugbyrhino16 @ChrisJohnsonMD @seaglass34 @KristenJayne1 @lawnatural @microRNApro @toppediatrician @ITDarkTiaLight @Someguy42920005 @EmmaGPaley @cbc021089 Oh, dear. We've had major outbreaks of food poisoning from tainted vegetables. Organic cow 💩and all that. https://t.co/9jSVmmEBYq",AndrewLazarus4,,"Mathematician/computer nerd, Berkeley liberal, (((Jew))). Plays chess and bridge, both decently enough.",1099,119,41052,False,NaN
2020-01-23 07:45:02+00:00,"So sad that the parents are so stupid!  8 shots all at once?  CDC must stand for Criminal Death Crew!  By the way, did you know the CDC is a for profit private corporation?  Fuck Pharma and Fuck the CDC!  🤬😤 https://t.co/50tI6s5g9n",PaulEDavidson2,"Capitol Hill, Washington, DC",,3,6,1254,False,NaN
2020-01-23 07:45:04+00:00,"@virushuo @Hs_Yeah ""No recommendation can be made at this time for mask use by people without influenza illness symptoms outside the health care setting."" https://t.co/IvNn8HOUUi",mys_721tx,地球,"不吃鱼, 五猫党, 维基人, K6YSM, zh-N, cat-N, en-3, jimmy-5",592,327,34642,False,NaN
2020-01-23 07:45:45+00:00,"RT @AuroraIntel: Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co…",noquarter4dems,"District 1, SC, USA","Fight for @GenFlynn & @realDonaldTrump; they've fought for us! 

#Cult45 Member. Russian. Bot. Deplorable. Irredeemable. Rube. 

🇺🇸🖕🏻🐸🖕🏻🇺🇸",584,1130,8851,False,"Compiled data from #WHO, #CDC, #NHC and Dingxiangyuan of the #CoronaVirus and visualized by @TexasDownUnder 

https://t.co/WqX5WeGJcK"
2020-01-23 07:45:45+00:00,"RT @nicowaisman: Since most of the news feels like a dystopian future, let’s heard some good news.
The China CDC obtain the genetic sequenc…",Lambo,"Hannover, Deutschland","Librarian. #OpenGLAM, Book Sprints, Research Info Governance, Self-Sovereign ID. Advisor @DEIP_World @OK_Maps @innOsci_. Head of @TIBHannover Open Science Lab.",5505,3129,29831,False,"Since most of the news feels like a dystopian future, let’s heard some good news.
The China CDC obtain the genetic sequence of the coronavirus in record time and OPEN SOURCE it!!
Now the medical community is working together on it. https://t.co/YR9JzeqTey"
2020-01-23 07:46:22+00:00,RT @WHOWPRO: @WHOPhilippines @WHO_Mongolia @DOHgov @KoreaCDC @MoHFW_INDIA @minhealthnz @minhealthci @sporeMOH @MoHCCZim @HealthProm_J_Au @W…,TanyalakSakoot,"จ.ภูเก็ต, ประเทศไทย",THE PHUKET NEWS - Reporter,52,173,823,False,@WHOPhilippines @WHO_Mongolia @DOHgov @KoreaCDC @MoHFW_INDIA @minhealthnz @minhealthci @sporeMOH @MoHCCZim @HealthProm_J_Au @WHO @KKMPutrajaya @CDC_eHealth @healthgovau @Fiji_MOFA @MHLWitter @MRC_Outbreak @LancetChildAdol @LancetGH @NHPINDIA 📋 WHO tool for national authorities to review their capacity to detect and respond to a new #coronavirus https://t.co/SKvy2xlOCH https://t.co/RWUXyGQmMB
2020-01-23 07:46:26+00:00,"@dralisonj @MFAminGP @william_lumb and @lancsfox were helpful in co-design, here.
Important to design both sender and receiver end.
I would love to send structured CDC forms directly between hospital and GP EPR systems. Need support of both @DXCTechnology and @emisweb to make that happen 👍✅",colinoscopy62, #MagicMorecambeBay,"CCIO in Morecambe Bay, Lancashire and Cumbria. Digital Socialist. My citizens should have the same investments / opportunities, that yours have. Bowel Screener.",1163,159,8844,False,NaN
2020-01-23 07:46:27+00:00,RT @guardian: Coronavirus: CDC expected to announce first known US case https://t.co/SZGiyln7bf,RousaRouger,,"Cat/Esp/Eng/Fr/De.
Comerç Internacional. TEATurisme.
#UOC Traducció, Interpretació, Llengues Aplicades. Agitadora divulgació Ciència i Lletra. Community Manager",455,393,24855,False,Coronavirus: CDC expected to announce first known US case https://t.co/SZGiyln7bf
2020-01-23 07:46:38+00:00,"RT @ABC: Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of…",Ajdonth8te,Northern california,"I frequentl political, music, anime and black twitter, and more so you're warned! Black Liberal Conservative! Look it up and Question Everything!",1338,1774,40355,False,"Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of Washington.""

""This is certainly not a moment for panic or high anxiety. It is a moment for vigilance."" https://t.co/FsCRAdLtSR https://t.co/ba26z2KHIb"
2020-01-23 07:46:50+00:00,RT @JessPish: More people have died in Parchman than from vaping. CDC where are you? Nationwide ban anyone? Some sort of coordinated nation…,iankellyphoto,,"Connoisseur of fine Photography & fine Donuts. #shooteveryday All tweets are my own views, RT/likes/follows are NOT endorsements.",385,1071,5620,False,"More people have died in Parchman than from vaping. CDC where are you? Nationwide ban anyone? Some sort of coordinated nation-wide response? No? Anybody?
https://t.co/4eAYAUNrfT"
