created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-12 14:44:00+00:00,DYK Mobility restrictions and the closing of business establishments can have a disproportionate effect on individuals and families who derive their daily livelihoods from informal activity and day-to-day work. #COVID19 https://t.co/XKpNreFFYn,PNUDDjibouti,Djibouti,"Partnering with people at all levels of society to empower lives and build resilient nations that can withstand crisis, and drive growth.",1633,61,706,False,NaN
2020-05-12 14:44:00+00:00,RT @kron4news: Bars &amp; restaurants across SF are closing their doors for good with the coronavirus &amp; costs to operate a business in the city…,MarioRosales822,San Francisco,100% Peruvian • Bay Area • Founder @ SocialSF @ MadeSF • GM at Holy Cow Nightclub • 650.922.9609 • Snap: mariorosales822,830,1574,21102,False,"Bars &amp; restaurants across SF are closing their doors for good with the coronavirus &amp; costs to operate a business in the city, some business owners say they can’t keep up.

@TaylorBisackyTV spoke to one owner who was forced to close and file for bankruptcy. https://t.co/KdO7YJFbQQ"
2020-05-12 14:44:00+00:00,"When the crisis started then not even a single PPE kit was manufactured in India, only a few N95 masks were available. Today 2 Lakh PPE kits and 2 Lakh N95 masks are manufactured in India daily : PM Narendra Modi #COVID19 
#PMModi #NarendraModi #Modi https://t.co/c0Ti3kQiAr",ThakurRanjitDas,"Bhubaneswar ,Odisha ,India .",Official Account of National Vice President-@BJYM (@BJP-Youth Wing). State In-Charge (Prabhari)-Chhattisgarh. RT's are not Endorsements.,6183,1253,5831,False,NaN
2020-05-12 14:44:00+00:00,RT @NicolleDWallace: Unreleased White House report shows coronavirus rates spiking in heartland communities https://t.co/LTpex1r9e0,NotDeadRyanDunn,,A Dirk Nowitzki lookin' idiot,1326,237,91974,False,Unreleased White House report shows coronavirus rates spiking in heartland communities https://t.co/LTpex1r9e0
2020-05-12 14:44:00+00:00,"RT @SenBlumenthal: In the days since @SenWarren @ChrisCoons @RepJayapal @RepSarbanes &amp; I proposed these oversight measures, Trump removed a…",KatAdler21,,Proud parent of LGBT child life-long Dem Let's elelect REAL Dems in primaries for the Nov #SheWon #BlueWave #Resist #MeToo WARNING: I am very blunt,2353,2283,61845,False,"In the days since @SenWarren @ChrisCoons @RepJayapal @RepSarbanes &amp; I proposed these oversight measures, Trump removed an Acting IG who blew the whistle on testing shortages, while his son-in-law oversaw an opaque project potentially fast-tracking supplies to political allies. https://t.co/19pkg8RaW4"
2020-05-12 14:44:00+00:00,An Old TB Vaccine Finds New Life in Coronavirus Trials https://t.co/JEpvwEyMwa,ivanvpillay611,,“History is not our destiny”,1037,164,7736,False,NaN
2020-05-12 14:44:00+00:00,"RT @theworldindex: Financial response to the COVID-19 pandemic as a share of GDP:

🇯🇵JPN: 21.1%
🇺🇸USA: 13.0%
🇸🇪SWE: 12.0%
🇩🇪GER: 10.7%
🇫🇷FR…",SameedAbbasi4,"اسلام آباد, پاکستان","news 
inspiration 
retweets
football",52,438,1131,False,"Financial response to the COVID-19 pandemic as a share of GDP:

🇯🇵JPN: 21.1%
🇺🇸USA: 13.0%
🇸🇪SWE: 12.0%
🇩🇪GER: 10.7%
🇫🇷FRA: 9.3%
🇨🇦CAN: 8.4%
🇪🇸ESP: 7.3%
🇮🇹ITA: 5.7%
🇬🇧GBR: 5.0%
🇨🇳CHN: 3.8%
🇲🇾MAS: 2.9%
🇨🇴COL: 2.8%
🇵🇰PAK: 2.5%
🇹🇷TUR: 2.0%
🇸🇦KSA: 1.2%
🇮🇳IND: 1.1%

(Ceyhun Elgin)"
2020-05-12 14:44:00+00:00,"Lockdown = 50 days 
Affected= 191 persons",panditbaje123,Nepal,"Model, Theist
Spirituality, Mythology
Nepali ❤
Tweets 🔗 @khiladi486",16316,5899,64977,False,NaN
2020-05-12 14:44:00+00:00,RT @cnsnews: States that start to open up immediately with the smart and health-conscious strategies will have fewer small-business bankrup…,Ms_S1954,Oregon,Retired small business owner- 💓🎶music- The best therapists have fur & 4 legs🐶. “ There is no elevator to success..you have to climb the stairs “,472,487,90578,False,"States that start to open up immediately with the smart and health-conscious strategies will have fewer small-business bankruptcies and steeper declines in unemployment and poverty rates this summer and fall. @StephenMoore 
https://t.co/SGdDKG1jYD"
2020-05-12 14:44:00+00:00,RT @robertliefeld: Sick Nation. New normal.,The_Psi_Lord,"Chicago, IL","Father, Psychic Warfare Operator, Hunter Of Judas evil walk-in satanist Maps, Freemasons and other vermin 33* Anti-Illuminati under The First Psi-Lord Tim Rifat",1514,2490,153630,False,Sick Nation. New normal. https://t.co/GkUWrBwbA4
