created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-22 21:51:55+00:00,"RT @CDCgov: The 2019-nCoV outbreak first identified in Wuhan, China, is an emerging, rapidly evolving situation. CDC is providing updated i…",Doverpost,"Dover, Delaware",,5527,310,20076,False,"The 2019-nCoV outbreak first identified in Wuhan, China, is an emerging, rapidly evolving situation. CDC is providing updated information as it becomes available. For the most current information, please check https://t.co/bbH7gGPuyh."
2020-01-22 21:52:00+00:00,RT @CDCDiabetes: #Pregnant? Follow @CDC_DRH to learn tips for having a healthy pregnancy and giving your baby the best start in life. https…,ADA_LosAngeles,"Los Angeles, CA","Californians are increasingly feeling the effects of diabetes, we are here to educate the public about how to #StopDiabetes and support those living w/ diabetes",1749,1249,4067,False,#Pregnant? Follow @CDC_DRH to learn tips for having a healthy pregnancy and giving your baby the best start in life. https://t.co/FVxg1N6Sfl
2020-01-22 21:52:12+00:00,RT @CDCgov: The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to W…,UCI_IDScience,UC Irvine,UCI Infectious Disease Science Initiative aims to position UCI as a global leader in research and education in infectious disease dynamics.,222,147,177,False,"The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to Wuhan, China. Additional cases in travelers have been reported in Thailand, Japan, and The Republic of Korea. https://t.co/bbH7gGPuyh https://t.co/cGvFc4DYDZ"
2020-01-22 21:52:23+00:00,There’s no way they’re aren’t up in the CDC with the egg beater and the Pyrex lol,i_GoHam,CoMo by way of the Chi,Dont’t let a crackhead out hustle you. RQQ to the Ques.,1402,1172,58852,False,NaN
2020-01-22 21:52:30+00:00,RT @VirtualMvS: The results of the CDC’s recent adult physical inactivity study were categorized by ethnicity and state (widely reported as…,davidpaulette2,,,10,259,439,False,"The results of the CDC’s recent adult physical inactivity study were categorized by ethnicity and state (widely reported as “lazy” states). People were considered inactive if they answered “no” to this question: “During the past month, other than your regular job, …"
2020-01-22 21:52:36+00:00,"#Coronavirus 🆘👨🏻‍⚕️
HAN%20Archive%20-%2000426%20%7C%20Health%20Alert%20Network%20(HAN) https%3A%2F%https://t.co/cy0me4qD74%2Fhan%2Fhan00426.asp%3FdeliveryName%3DUSCDC_511-DM17544 via @CDCgov",IROSARIO88,"ISABELA, PUERTO RICO",EMERGENCY MEDICAL SERVICES (#EMS) / HYPERBARIC MEDICINE (#HBO) / ELECTRONIC HEALTH RECORD (#EHR) / #FOAMed /T'ai chi ch'uan / #Taijiquan (太極拳),719,3484,2067,False,NaN
2020-01-22 21:52:40+00:00,"RT @ABC: Chinese authorities say the outbreak began in a seafood and live-animal market in the city of Wuhan.

The Washington state patient…",shari_sampson,POS Trinidad,"Living, loving and learning..",120,102,5958,False,"Chinese authorities say the outbreak began in a seafood and live-animal market in the city of Wuhan.

The Washington state patient, a man in his 30s, had traveled to Wuhan, but says he did not visit the market in question or know anyone who had the virus. https://t.co/kiXV5O7Rbc"
2020-01-22 21:52:45+00:00,@Bris516 @DeeEscalante @ravensspirit68 @reversechapter @DanLairdMD @keithbrownmph @Faithgirlee @jmkillingnyc @Deeenst I remember this on the news. His wife was cut off from her medication because of the CDC guidelines.,drpammys,"Massachusetts, USA",patient and veteran medical advocate #CPP #PatientsNotAddicts #EDS #DPP,755,649,2716,False,NaN
2020-01-22 21:52:49+00:00,"@Mojo_FF @ptpasta @Q2ndWave This CDC.   No numbers I found.  The 17/500+ was from CNN, 20 minutes ago.",fckingucd,,,32,46,5809,False,NaN
2020-01-22 21:52:57+00:00,RT @angrybIackwoman: Remember when the CDC found that the MMR vaccine increased the risk of autism in black boys by 236% then hid the data?,elizabe68496530,,,56,147,847,False,Remember when the CDC found that the MMR vaccine increased the risk of autism in black boys by 236% then hid the data?
2020-01-22 21:52:58+00:00,RT @TWU556: From your @TWU556 Health and Safety Committee on the novel coronavirus outbreak - an update on the situation due to the spread…,FlyinSiren,,Executive Board Member At Large representing Southwest Airlines Flight Attendants Transport Workers Union (TWU) Local 556,124,492,1350,False,From your @TWU556 Health and Safety Committee on the novel coronavirus outbreak - an update on the situation due to the spread of the virus and the Centers for Disease Control and Prevention’s (CDC) involvement..https://t.co/Ncr1HYhTH1
2020-01-22 21:53:04+00:00,"RT @ABC: Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of…",Elchinitoal100,Clouds,if you’re reading this you’re a coochieman.,75,99,2334,False,"Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of Washington.""

""This is certainly not a moment for panic or high anxiety. It is a moment for vigilance."" https://t.co/FsCRAdLtSR https://t.co/ba26z2KHIb"
2020-01-22 21:53:11+00:00,"RT @NYTHealth: Breaking News: An individual in Washington State is infected with the Wuhan coronavirus, the first such case in the U.S. The…",unleashed101,alfa centauri,,197,211,4810,False,"Breaking News: An individual in Washington State is infected with the Wuhan coronavirus, the first such case in the U.S. The outbreak, which began at a market in China, has now spread to at least four other countries. https://t.co/XzGEmR9sLa"
2020-01-22 21:53:14+00:00,RT @CDCgov: The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to W…,Meidinad__,,@adel_todel,186,182,6517,False,"The first human infection with new #coronavirus (#2019-nCoV) has been reported in the US in a person who recently traveled to Wuhan, China. Additional cases in travelers have been reported in Thailand, Japan, and The Republic of Korea. https://t.co/bbH7gGPuyh https://t.co/cGvFc4DYDZ"
2020-01-22 21:53:19+00:00,Pls RT: Early Bird registration till 30th Jan! FREE parent &amp; CYP places 👍🏻 @TheAPCP @RCOT_CYPF @CYPF_OTPhysio @psych_cypf @CYPFRehabNet @CYPMefirst @WeCYPnurses @HealthVisitors @CYPCS @CDC_tweets @parents4future https://t.co/wrv56GSsBq,niinamk,UK,Allied health scientist passionate about children's health and happiness. Acad Med Sci #FLIER in training. #PopulationHealth #EarlyYears #LifeCourse #Movement,1798,1026,6327,False,NaN
2020-01-22 21:53:19+00:00,RT @ABC7: #BREAKING CORONAVIRUS UPDATE: Chinese city of Wuhan shuts down all outbound flights and trains after virus kills 17. No one will…,DogZander,,#MAGA🇺🇸 #KAG #Brexit 🇬🇧 #Trump2020 #QArmy #Qanon #TheGreatAwakening #WWG1WGA #SlavesNoMore,9262,9454,30602,False,#BREAKING CORONAVIRUS UPDATE: Chinese city of Wuhan shuts down all outbound flights and trains after virus kills 17. No one will be allowed to leave the city after 10 a.m. local time. https://t.co/4oh20UJJQS
2020-01-22 21:53:24+00:00,"RT @CDCgov: Pregnant women who get vaccinated pass antibodies to their babies. That means when you get vaccines during pregnancy, you aren’…",UroLugoMty,"Monterrey, Nuevo León","Urología y Endourología - Especialista en el tratamiento y prevención de piedras renales - Monterrey, México.  🇲🇽",117,311,295,False,"Pregnant women who get vaccinated pass antibodies to their babies. That means when you get vaccines during pregnancy, you aren’t just protecting yourself—you are giving your baby some early protection too. See what CDC recommends: https://t.co/1Pz8JXZyve. #Best4YouBest4Baby https://t.co/7Hx5o58LGj"
2020-01-22 21:53:25+00:00,"RT @P4tR10tBoo: Chinese authorities say the outbreak began in a seafood and live-animal market in the city of Wuhan.

The WASHINGTON STATE…",LBSURF01,"NAVARRE BEACH, FL. ","PC-Shield for the thin skinned. GOD Bless the USA.First Responder, Swift Water Rescue Hurricane Harvey,Irma Maria Nate, Gordon, Florence Hurricane Michael #MAGA",3263,5000,45178,False,"Chinese authorities say the outbreak began in a seafood and live-animal market in the city of Wuhan.

The WASHINGTON STATE patient, a man in his 30s, had traveled to Wuhan, but says he did not visit the market in question or know anyone who had the virus. https://t.co/KRL918nYaU"
2020-01-22 21:53:29+00:00,"RT @BrandonBeckham_: CDC (@CDCemergency) confirms US case of #coronavirus (#2019nCoV) in Seattle, WA; person visited Wuhan, China. 

Meanwh…",moscowlilac,Wonderland,"A feature of God, knowing my Creator wants me back. “My hope is built on nothing less than Jesus’ blood and righteousness.”",6086,6608,198106,False,"CDC (@CDCemergency) confirms US case of #coronavirus (#2019nCoV) in Seattle, WA; person visited Wuhan, China. 

Meanwhile, Chinese authorities have imposed a quasi-quarantine around Wuhan; a city of 11 million. 

➡️𝗙𝗼𝗹𝗹𝗼𝘄 @BrandonBeckham_ for updates
https://t.co/UyY8kph9gG"
2020-01-22 21:53:40+00:00,"RT @DanielStreicker: Genomic machine learning by @CVRinfo and @IBAHCM supports the suspected bat origin of the novel Wuhan coronavirus, but…",PoppyLamberton,"Glasgow, Scotland","My research focusses on diagnostics, transmission, and the effects of mass drug administration on neglected tropical diseases (NTDs) such as schistosomiasis.",779,184,464,False,"Genomic machine learning by @CVRinfo and @IBAHCM supports the suspected bat origin of the novel Wuhan coronavirus, but cannot rule out intermediate hosts. See https://t.co/OuKe8ql2MA for algorithm details. Thanks to Fudan University, CDC China and @virological_org for the data https://t.co/tTF5plqpPh"
2020-01-22 21:53:53+00:00,"Wuhan is QUARANTINED: Ground zero for deadly coronavirus halts all travel in AND out of the city after the CDC begins screening at five US airports as the disease MUTATES after killing 17 and infecting up to 10,000,https://t.co/JpzxxVpFNd",YoNews,internet,"Alternative to the Mainstream. Share YOur News - https://t.co/rc0RTirbTE   &   https://t.co/bwBosfyEr5
#YoNews  #alternativenews",13650,13811,153543,False,NaN
2020-01-22 21:53:56+00:00,"@guardian https://t.co/Bj9wbqylxl

Jan. 22 (UPI) -- Coronavirus has arrived in the United States, and the Centers for Disease Control and Prevention plans to screen all travelers arriving from China and distribute a faster test to speed diagnoses to try to control its spread. 😷",Destiny22Ginger,Sierra 👽  Nevada ❄ Calif🌲,"I am above no one.
I am beneath no one.
Neither are you.
💯 #VoteBlue for All Of Us #ALLOVEUS 💙

#HF14734157
#DomesticViolence is an industry. #IPV",6202,6324,79610,False,NaN
2020-01-22 21:53:57+00:00,"RT @nikki_miumiu: @CDCgov confirmed the first case of #WuhanCoronavirus, patient is still hospitalising, #CDC activated emergency operation…",nobody93172098,,,409,27,64058,False,"@CDCgov confirmed the first case of #WuhanCoronavirus, patient is still hospitalising, #CDC activated emergency operations center, and @WHO is holding emergency meeting.
Chinese New Year is beginning at the end of this week, 7 mil of Chinese expected travel aboard. 
Source @ABC https://t.co/0jz0sjNrJa"
2020-01-22 21:54:13+00:00,"RT @sweetromance: This matters because China has had to quarantine 11 million people as CDC confirms first case of Coronavirus in US🤔

Chin…",LaylaAlisha11,United States,"Ext family from Mexico,❤️#45 FB:@KimGuilfoyle,@GenFlynn, @Cernovich,@cvpayne,@SidneyPowell1 @debber66, @IWashington,@WayneDupreeShow, @GeorgePapa19, @atensnut",65149,39788,358294,False,"This matters because China has had to quarantine 11 million people as CDC confirms first case of Coronavirus in US🤔

China quarantines Wuhan amid coronavirus outbreak: reports 👀🌹

https://t.co/frmUIPGXfN"
2020-01-22 21:54:18+00:00,"@mcreptilian Curious to see if she, like others, has flip-flopped between executive positions in the CDC to govt administrative positions in the past...🤔",NotEvenMissy,Right behind you,You don't wanna know. #KAG. Noticer/allthethings #COWFARTCOUNTRY Golden rule-if I can help myself. NOdik pics.,2369,4189,33664,False,NaN
2020-01-22 21:54:29+00:00,"@I_Am_LisaR @James40873042 @dipppysipppy @JoeConchaTV There is no room for flippant comments about suicide in America ... NONE!! 

In 2017, there were 47,173 recorded suicides. On average, adjusted for age, the annual U.S. suicide rate increased 24% between 1999 and 2014. https://t.co/gAGBqYt88V",CitiBE,,"Don't treat people as bad as they are, treat them as good as you are.",462,1824,65662,False,NaN
2020-01-22 21:54:30+00:00,"Are you an antique collector? Antique dishes or toys created prior to 1977 may bring lead-based paint into your home. Explore more ways to keep your hobbies unleaded: https://t.co/ILCZDXUz95 #BeLeadAware #HobbyMonth 
@CDC_EPHTracking https://t.co/LA6pqvOBuj",KDHE,"Topeka, KS",Kansas Department of Health and Environment,13096,682,6002,True,NaN
2020-01-22 21:54:45+00:00,"RT @CDCgov: The 2019-nCoV outbreak first identified in Wuhan, China, is an emerging, rapidly evolving situation. CDC is providing updated i…",NORMANH12729073,,Jan production's established 1973,171,72,55304,False,"The 2019-nCoV outbreak first identified in Wuhan, China, is an emerging, rapidly evolving situation. CDC is providing updated information as it becomes available. For the most current information, please check https://t.co/bbH7gGPuyh."
2020-01-22 21:54:49+00:00,"RT @CDCgov: Pregnant women who get vaccinated pass antibodies to their babies. That means when you get vaccines during pregnancy, you aren’…",ICPublicHealth,Imperial County California,The Imperial County Public Health Department is committed to optimizing the health and well-being of the residents of Imperial County.,513,55,2351,False,"Pregnant women who get vaccinated pass antibodies to their babies. That means when you get vaccines during pregnancy, you aren’t just protecting yourself—you are giving your baby some early protection too. See what CDC recommends: https://t.co/1Pz8JXZyve. #Best4YouBest4Baby https://t.co/7Hx5o58LGj"
2020-01-22 21:55:02+00:00,"So if the CDC can't do an accurate study on activity levels what other studies produce misleading conclusions that are reported as fact. This is the govt, meant to hold the highest standard.",davidpaulette2,,,10,259,439,False,NaN
2020-01-22 21:55:03+00:00,"The first U.S. case of 2019 Novel #Coronavirus has been reported in the state of Washington. See what the #CDC is doing here: 
https://t.co/EEltVaNnGr",IDSE_Online,"New York, NY",Infectious Disease Special Edition (IDSE) offers news and reviews about all types of infections at https://t.co/y607OVrLtO.,615,760,1551,False,NaN
2020-01-22 21:55:03+00:00,RT @mnnurse10: @Acosta He should be announcing CDC measures for containment in the eventuality that it spreads further. If something happen…,RLAS19,,I tweet to keep from yelling at the tv! RT's are not an endorsement just intresting to me. Personal and fun. I don't do crazy or suffer fools well. I will mute.,437,1034,177241,False,@Acosta He should be announcing CDC measures for containment in the eventuality that it spreads further. If something happens like an epidemic we sre so screwed with this ignoramus in control.
2020-01-22 21:55:06+00:00,Former head of CDC Thomas Frieden arrested on sex abuse charges https://t.co/AT56kuEzL9,deblalaa,,#GODisLOVE  #AMERICA #Constitution  #BILLofRIGHTS #donaldTrump #alexjones #infowars #nra #MakeAmericaGreatAgain #GrowingUpinLouisiana,212,816,82849,False,NaN
2020-01-22 21:55:30+00:00,RT @ABC7: #BREAKING CORONAVIRUS UPDATE: Chinese city of Wuhan shuts down all outbound flights and trains after virus kills 17. No one will…,chrs_uy,cornelia street,"half-witch, half-mortal",193,250,10753,False,#BREAKING CORONAVIRUS UPDATE: Chinese city of Wuhan shuts down all outbound flights and trains after virus kills 17. No one will be allowed to leave the city after 10 a.m. local time. https://t.co/4oh20UJJQS
2020-01-22 21:55:36+00:00,RT @DocTeeLee: Those w/ #sicklecell disease often need blood transfusions. Matching donated blood from someone of the same race/ethnicity c…,omnianutrition,"England, United Kingdom",Nutritional counselling through habit change. I specialise in helping women feel better in perimenopause.🐟🥩🍳🥑🍓🏞️☀️♥️🧘 Also worried about child nutrition.,115,399,541,False,"Those w/ #sicklecell disease often need blood transfusions. Matching donated blood from someone of the same race/ethnicity can help prevent some health problems caused by transfusions, like organ failure or stroke. More info on this @CDC_NCBDDD podcast https://t.co/wPvMa4kYyx https://t.co/MNeOROeQzt"
2020-01-22 21:55:39+00:00,RT @IDSE_Online: The first U.S. case of 2019 Novel #Coronavirus has been reported in the state of Washington. See what the #CDC is doing he…,beaulieuonnp,"London, England","British Citizen Journalist, Breaking, Unreported News/Stories London/Kent News, Environment, Crime, Road Safety, Mental Health, History, Arts, Politics, Travel",165,1723,17072,False,"The first U.S. case of 2019 Novel #Coronavirus has been reported in the state of Washington. See what the #CDC is doing here: 
https://t.co/EEltVaNnGr"
2020-01-22 21:55:40+00:00,"RT @ABC: Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of…",k4_short,"San Marcos, TX",| TXST21 | LASH TECH IG @xoticlashtx 🌼,1156,790,36843,False,"Washington Gov. Jay Inslee on first confirmed case of coronavirus reported in U.S.: ""The risk is low to residents of the state of Washington.""

""This is certainly not a moment for panic or high anxiety. It is a moment for vigilance."" https://t.co/FsCRAdLtSR https://t.co/ba26z2KHIb"
2020-01-22 21:55:41+00:00,RT @TheHalliCJShow: Perhaps you would like to explain Trump's massive cuts to the CDC.,DDGriffith,United States,,22684,26541,52118,False,Perhaps you would like to explain Trump's massive cuts to the CDC. https://t.co/TNRIVE0TAW
2020-01-22 21:55:44+00:00,"RT @nikki_miumiu: When the first patient confirmed infected with #WuhanCoronavirus, #CDC activated emergency operations center, 
in China,…",ChrisLo86071482,,"＃只餘下良知／＃尊嚴
＃eye4hk
#831突襲
#FreeHongKong
#StandWithHongkong
#Fight4Freedom
#GlobeConnect
#HumanRight
#FollowbackHongKong
#LoveHK
＃HKPolice
＃SOSHK",5461,4928,27166,False,"When the first patient confirmed infected with #WuhanCoronavirus, #CDC activated emergency operations center, 
in China, Premier of the State Council showed up in a hospital in Qinghai without mask, like a fan club gathering, urge the authority working on health protection. https://t.co/IR7boJ6hfZ"
2020-01-22 21:56:08+00:00,RT @angrybIackwoman: Remember when the CDC found that the MMR vaccine increased the risk of autism in black boys by 236% then hid the data?,Prana4Love,"California, USA",Mother. 🌍🌱🏵,634,737,10611,False,Remember when the CDC found that the MMR vaccine increased the risk of autism in black boys by 236% then hid the data?
2020-01-22 21:56:12+00:00,"RT @kristine3070: According to the CDC, there were no deaths from measles in the U.S. over a whole decade studied 2004-2015, and none have…",medicalfreed0m,"New Jersey, USA",I love freedom in every form. Vote No to s903/s902/A969,789,372,5740,False,"According to the CDC, there were no deaths from measles in the U.S. over a whole decade studied 2004-2015, and none have been reported since then either. #whatarewedoing #VotenoS902 #VotenoS903 #VotenoA969 #VotenoS2173 #mybodymychoice #Vaccineinjury #riseup #wakeup #thisisjersey"
2020-01-22 21:56:12+00:00,RT @Fedupwith45: @Acosta Thank goodness trump cut the CDC budget by 900 million.  Who needs it now.. he’s got his daughter scientist contro…,RLAS19,,I tweet to keep from yelling at the tv! RT's are not an endorsement just intresting to me. Personal and fun. I don't do crazy or suffer fools well. I will mute.,437,1034,177241,False,@Acosta Thank goodness trump cut the CDC budget by 900 million.  Who needs it now.. he’s got his daughter scientist controlling it https://t.co/fmVQWtaIYk
2020-01-22 21:56:14+00:00,"1/3 Help me out on #coronavirus; I'm having a little trouble here. Every year we have another #scare by @CDCgov that results in a flop. Each year they scream for more funding, push #vaccines, etc. 

But is it needed?

@CCHFreedom @KrisAnneHall @FISMNews 

https://t.co/hC0JK933nd",JGWillson84,"Nesbit, MS",System Safety Engineering. Manager. Free Market Austrian Economics. Christian. Anti-Statist. Small Government. #LibertyFirst. #USNA ‘84 Hoover NFO. Married w/4.,34,91,1774,False,NaN
2020-01-22 21:56:14+00:00,"2/3 Disease (#US Cases/#US Deaths)
SARS (8/0)
Ebola (4/1)
Zika (0/0)

The best case defense for a @CDC scare is West Nile. In 2019 there were 917 US cases with 51 deaths.  Compare that to NH Lymphoma (big in agriculture states): 22,000+ cases.
Now where should the money be going?",JGWillson84,"Nesbit, MS",System Safety Engineering. Manager. Free Market Austrian Economics. Christian. Anti-Statist. Small Government. #LibertyFirst. #USNA ‘84 Hoover NFO. Married w/4.,34,91,1774,False,NaN
2020-01-22 21:56:17+00:00,Too bad we have a CDC that has been underfunded and  understaffed.  It's that anti-science thingie. https://t.co/it3Mzzo3hD,baumann_my,United States,"Southern DEMOCRAT.  Liberal and DAMN PROUD OF IT! 
May his days be few  Psalms 109:8👼🏻Lord, I want to be a better person, just NOT TODAY.",1521,440,120122,False,NaN
2020-01-22 21:56:22+00:00,RT @angrybIackwoman: Remember when the CDC found that the MMR vaccine increased the risk of autism in black boys by 236% then hid the data?,FatErnie33,,The Truth will set You Free,76,192,3187,False,Remember when the CDC found that the MMR vaccine increased the risk of autism in black boys by 236% then hid the data?
2020-01-22 21:56:44+00:00,"RT @uniquedeehan1: China’s best import for America’s demise!
Passengers at 3 major US airports to be screened for deadly Chinese VIRUS — RT…",adriana_donati,,Yo Amo este Pais! #LatinosForTrump. #ProLife #ItalianAmericans4Trump. I 💞 the Constitution! Pray for the Christian Faith🙏✝️. 💑Happily Married 🚫Lists,3343,3105,10817,False,"China’s best import for America’s demise!
Passengers at 3 major US airports to be screened for deadly Chinese VIRUS — RT USA News https://t.co/hjpIYPmfP3"
