created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-12 13:16:37+00:00,"Meanwhile, i've been told i won't be given PPE for doing daily OPD and have been forced to take a ""mandatory"" 2-day salary cut for Govt.'s Corona Fund cos she needs my money to fight Covid. 

Just wow!

Slow claps for this joke of a government &amp; its policies. 👏

#COVID19Pakistan",USmanIQbal8,Pakistan,"A non-threatening β-male tailor-made for friendzone.



































































Day Job: 🏥💉👨‍⚕️ 
RMU-40.",618,105,5198,False,NaN
2020-05-12 13:16:37+00:00,China wants to be ahead of the US as the biggest power in the world and like Dems will do ANYTHING to achieve that goal! That being said I believe this #ChineseVirus was unleashed on the world on purpose and I believe it was helped along financially with our tax dollars thru Dems,scaddad17,,"Trump supporter, #MAGA, believe in the #2A, #NRA member and big #Redskins fan! Christian family man that loves this country and my dogs! #USA",12086,13275,45279,False,NaN
2020-05-12 13:16:37+00:00,"RT @casspernyovest: Eish bo Tshepo bone monna. I told them ke Lockdown and we aren't suppose to go anywhere and bona bare noh, they want to…",SpiroTheMc1,"Bothaville, South Africa",i love Dance . I'm an elite MC (so they say).,91,234,668,False,"Eish bo Tshepo bone monna. I told them ke Lockdown and we aren't suppose to go anywhere and bona bare noh, they want to visit me in the big city. Bare lions don't follow human rules.  Bona nou!! https://t.co/ZkCmgNpiZh"
2020-05-12 13:16:37+00:00,And with India they want global restrictions lifted! FOOLS https://t.co/nhE0TdfnUH,Speedthrills2,,SpeedThrills,50,206,22507,False,NaN
2020-05-12 13:16:37+00:00,RT @icedoutmatrix: It’s time.. https://t.co/r8e0XicE1j,Its_Mike15,"Kyoto City, Kyoto",• 90's Hip Hop • Tattoos • Envolve yourself • 83 H.Q•,985,526,39603,False,It’s time.. https://t.co/eKk0sZN41P https://t.co/r8e0XicE1j
2020-05-12 13:16:38+00:00,"RT @COVIDNewsByMIB: #IndiaFightsCorona: 

📍SOP for Indian Nationals stranded abroad, and now returning to India under the #VandeBharatMissi…",can_winn,"Gurugram, Haryana, India","Established in 2019, Canwinn is committed to providing the best care to its patients. Through effective treatment and evolving medicine.",209,134,1571,False,"#IndiaFightsCorona: 

📍SOP for Indian Nationals stranded abroad, and now returning to India under the #VandeBharatMission 👇

#StaySafe #StayHome https://t.co/PjqNV4kqqD"
2020-05-12 13:16:38+00:00,"RT @AdvocateVivekD3: @narendramodi 
@Dev_Fadnavis 
@nsitharaman
@DasShaktikanta

Rescue Yes Bank or Mutual Funds or Corona Affected Economy…",SureshK92005003,,,7,3,567,False,"@narendramodi 
@Dev_Fadnavis 
@nsitharaman
@DasShaktikanta

Rescue Yes Bank or Mutual Funds or Corona Affected Economy.
               BUT

For God Sake and in name of Humanity Stop Avoidable deaths of Senior Citizens. 
 
Who are.......

#pmcbankdepositors 

Solve #PMCBankCrisis https://t.co/hghFhKQ5YY"
2020-05-12 13:16:38+00:00,"RT @republic: Maniesh Paul hails PM Modi, says 'nobody could have tackled COVID-19 situation better' https://t.co/CeBMNpnaCs",Uzumaki20491374,,"MODI JI,
RSS Supporter,
Boycott china",33,81,6245,False,"Maniesh Paul hails PM Modi, says 'nobody could have tackled COVID-19 situation better' https://t.co/CeBMNpnaCs"
2020-05-12 13:16:38+00:00,"RT @PTIofficial: Minister of Foreign Affairs Shah Mahmood Qureshi's Speech in  Senate of Pakistan, Islamabad (12.05.20)
#COVID19 #Coronavir…",nadiali060,"Islamabad, Pakistan",,29241,31,3606,False,"Minister of Foreign Affairs Shah Mahmood Qureshi's Speech in  Senate of Pakistan, Islamabad (12.05.20)
#COVID19 #Coronavirus @SMQureshiPTI 2/2 https://t.co/j4zASGmVKy"
2020-05-12 13:16:38+00:00,RT @QuincyEnunwa: “Let’s force them to open the gyms by showing them we can workout without one”,happilypie,Portugal,CEO of being a lil shit,75,674,6370,False,“Let’s force them to open the gyms by showing them we can workout without one” https://t.co/jngjtbgbC9
2020-05-12 13:16:38+00:00,RT @TVietor08: Pretty frustrating that Trump can go make up a bunch of lies about the Flynn prosecution and ABC immediately asks Biden abou…,capnjoy,bay area,"Director of dramaturgy & new works @actsanfrancisco. cofounder https://t.co/glJw2cUACl. i 💓new plays, dogs, & intersectional feminism. oakland grown. #LFG!",2942,2346,96732,False,"Pretty frustrating that Trump can go make up a bunch of lies about the Flynn prosecution and ABC immediately asks Biden about it. If you wonder why Trump doesn't think there's a political cost to lying, here you go. https://t.co/JakU8Qjd18"
2020-05-12 13:16:38+00:00,@SRuhle @clairecmc @SteveSchmidtSES The Trump admin. should be sued for their retarded response to the #COVID19 pandemic and aftermath of the crisis.🐦,ancestors9,"Washington, D.C.","Mother of 3 children. Quotes from ancestors book Light From the Talmud Bishop Charles Lee Russell 1942 We must never forget our ancestors.
Children are anchors.",2661,2262,63251,False,NaN
2020-05-12 13:16:38+00:00,"Strathglass residents - Covid-19 funding has been awarded to SACC, visit the web page to find out more about help with food and fuel, PPE, volunteer expenses and village coordination  https://t.co/JxITwQsuzk https://t.co/8AXeh9LKRC",Soirbheasinfo,info@soirbheas.org,"Charity for Glen Urquhart and Stratglass building a more vibrant, growing and greener community",191,308,879,False,NaN
2020-05-12 13:16:38+00:00,"RT @NOA_Nigeria: FROM STATE

📢 NOA #COVID19 SENSITIZATION CAMPAIGN 📢

LOCATION: Kachia, Kagarko LGAs, KADUNA STATE

Residents of these comm…",abdul_saadu,"Abuja, Nigeria","I am a Mass Communicator and International Affairs Analyst! 
A Social Media Strategist. Retweets aren't endorsement!",449,272,16899,False,"FROM STATE

📢 NOA #COVID19 SENSITIZATION CAMPAIGN 📢

LOCATION: Kachia, Kagarko LGAs, KADUNA STATE

Residents of these communities were sensitized on the importance of practice of good personal hygiene to prevent the spread of #coronavirus in the state.

#TakeResponsibility https://t.co/hF9NXzf6ac"
2020-05-12 13:16:38+00:00,@macchiatohun king social distancing,wakabaka33,exodream ☆ s/h,fa/acc @wkbk33₊ 🌻₊,672,1904,159141,False,NaN
2020-05-12 13:16:38+00:00,@breitbartlondon Your Tweet was quoted in an article by @BreitbartNews  https://t.co/JaBi7E2h5k,ReciteSocial,,I'm a bot that lets you know when your tweets are quoted by major news websites. Follow me to get news about accounts you follow.,10206,0,1381765,False,NaN
2020-05-12 13:16:38+00:00,"RT @ASlavitt: When Trump said “ask China”, maybe this is what he meant. Ask China how.",FryersLaurel,,,105,34,13415,False,"When Trump said “ask China”, maybe this is what he meant. Ask China how. https://t.co/VNLHBFEA1y"
