created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-23 01:50:21+00:00,CDC: Nearly 50% of Black Women Ages 14 to 49 Have Genital Herpes https://t.co/0EXvS5EIWo,ajdroadwarrior,SUMTER SC,"IM 25 IM A COOL TRUCK DRIVER, IM A COMEDIAN.I LIKE TO HAVE FUN, I LOVE VICES, GUNS, CARS, TRUCKS, GIRLS, MONEY, AND TO LAUGH! HAHA!",162,236,38055,False,NaN
2020-01-23 01:50:21+00:00,"RT @RyanMarino: I’m not one to believe in conspiracy theories, but I’m pretty sure Tamiflu (for outpatient use) is one of the most successf…",BehindThisLens,WASH YOUR HANDS,👏 + 🧼 = 🚫🦠 GET YOUR FLU SHOT & WASH YOUR HANDS!! Certified Nut (I haven't decided if I'm a walnut or a filbert),368,1102,25227,False,"I’m not one to believe in conspiracy theories, but I’m pretty sure Tamiflu (for outpatient use) is one of the most successful scams ever pulled. The evidence does speak for itself (more side effects than benefits) but nobody can hear it because Roche pays the CDC to speak louder. https://t.co/eZWi0TPUA1"
2020-01-23 01:50:33+00:00,"RT @writermelle: Under no circumstances should you ever get an ""emergency"" vaccine pushed by WHO, CDC, NHS, PHAC...
Never, ever.
Just sayin.",GraceflLady,VA United States of AMERICA,🏁🎸🖼📚🏚👗🙏🏻,3882,4928,41408,False,"Under no circumstances should you ever get an ""emergency"" vaccine pushed by WHO, CDC, NHS, PHAC...
Never, ever.
Just sayin."
2020-01-23 01:50:34+00:00,"RT @Karl_Was_Right: Up to 17,000 people in the US have already died from the flu since November. But no of course you’re not fear mongering…",ussaforever,,"""I believe in one thing only, the power of human will."" 24 he/him ☭ #handsoff🇰🇵🇵🇷🇨🇺🇻🇪🇵🇸🇸🇾🇧🇴🇨🇳🇻🇳🇾🇪🇮🇷",228,1073,20891,False,"Up to 17,000 people in the US have already died from the flu since November. But no of course you’re not fear mongering with another excuse to attack the Chinese government with baseless sources https://t.co/Og4rfB8mA3 https://t.co/8oVJAVpSAF"
2020-01-23 01:50:44+00:00,RT @TcatMPS: Y’all remember when that black doctor that worked for the CDC whistleblew that the flu shot was the actual cause of influenza…,DpEsho,Twitterverse,"I wish I had a low IQ so I could feel what you saying, I’m your role model's role model.",5384,1748,176147,False,Y’all remember when that black doctor that worked for the CDC whistleblew that the flu shot was the actual cause of influenza outbreak and then he mysteriously went missing and found his body months later in a river of an apparent “suicide by drowning” 🤔🤔🤔 https://t.co/5a3JpVl8HG
2020-01-23 01:50:51+00:00,@BeaglesResist No at all. If we had an epidemic of corona virus in the USA we’d be in real trouble. Trump has cut funding to the CDC.  Our only hope is that China contains the virus.,PhoenixGirl73,SW USA,"Educator, Small Business Owner🌵Grandmother of twins.💖💙Rescue 🐈mom. #resistance #exvangelical #climate #StillWithHill *NO DM’s or lists, Please*",3938,3743,53341,False,NaN
2020-01-23 01:51:02+00:00,RT @Rschooley: Remember what Trump's plan was?  https://t.co/Dqz0G7xFNp,KarenAxell,USA,"Business Consultant, animal lover, environmentalist, clean water activist.",457,1147,13605,False,Remember what Trump's plan was?  https://t.co/Dqz0G7xFNp
2020-01-23 01:51:05+00:00,"RT @Rschooley: But don't worry, this administration had its priorities, CDC wise. https://t.co/c75sXp4e6N",KarenAxell,USA,"Business Consultant, animal lover, environmentalist, clean water activist.",457,1147,13605,False,"But don't worry, this administration had its priorities, CDC wise. https://t.co/c75sXp4e6N"
2020-01-23 01:51:07+00:00,RT @tabbyday: @jamee_walters @traependergrast @andre__levy @Lovelyy_Jules @MysticMommyy @br_i99 CDC is criminal. Benzyl alcohol can be toxi…,andre__levy,"Sydney, Australia",Ghislaine Maxwell didn't kill herself.,1299,1866,57678,False,"@jamee_walters @traependergrast @andre__levy @Lovelyy_Jules @MysticMommyy @br_i99 CDC is criminal. Benzyl alcohol can be toxic to newborns, along with polysorbate 80. Polysorbate 80 is used in drug formulation to take chemicals across the blood brain barrier. We do not understand how that works, especially in newborns with no concern for gestational age."
2020-01-23 01:51:31+00:00,@tabbyday @traependergrast @andre__levy @Lovelyy_Jules @MysticMommyy @br_i99 Well then we will never be remotely close to agreeing. The CDC is an amazing organization. I will sign off on this convo.,jamee_walters,"Orlando, FL","Pediatric Hospitalist at APMC. I advocate for vulnerable kids, vote for #gunsense candidates , and I #vax2protect. Opinions are my own. she/her.",1371,962,6281,False,NaN
2020-01-23 01:51:48+00:00,"RT @sweetromance: This matters because China has had to quarantine 11 million people as CDC confirms first case of Coronavirus in US🤔

Chin…",marlo451,United States,"Husband, father, defender of democracy and the constitution, YES, I HAVE HEARD ABOUT THE GOLD COIN!! #MAGA #Cult45 🇺🇸🇺🇸🇺🇸 IFB Patriots",13869,13788,36679,False,"This matters because China has had to quarantine 11 million people as CDC confirms first case of Coronavirus in US🤔

China quarantines Wuhan amid coronavirus outbreak: reports 👀🌹

https://t.co/frmUIPGXfN"
2020-01-23 01:51:50+00:00,"Here Are The Symptoms of The Wuhan Coronavirus, According to a New CDC Warning
https://t.co/ZjxL2M4OE9",ramona2772,,日本経済の今後や金融・財政政策、証券・不動産の動向に興味があります。Investor from Tokyo. Tweets both in Japanese and English.RTは賛同とは限りません。,774,220,160516,False,NaN
2020-01-23 01:52:01+00:00,"@ssquirrel007 @BeaglesResist Look what they did at the EPA and the Department of Agriculture. They gutted those Departments. They laid people off, and made staff relocate to different states. They’ve tried this type of crap at most Federal Agencies including the State Department. I’m sure the CDC had cuts.",YvetteJacqR,"Stony Brook, NY","The older I get the more I value kindness. Born in the 60’s .❤️History, Medicine, The Beatles! Humanist. Love is the answer.  Elizabeth Warren! ☮️🏳️‍🌈❤️",15645,15670,175627,False,NaN
2020-01-23 01:52:02+00:00,"@NYSMom4Kiddos @Lunakitty1980 @TheVaporsGarage @UnbreakableHate @JDIvape @Og_Hellhound @Red_Phoenyx_ @XoBabbz @thevapinghorror @rescuedeliquid @RavnEliquid Same can be said about you.
Flavors weren't the reason
Curiosity is.  My information comes  From the CDC's website. And how does it feel to have misinformation spread about you. Doesn't feel great does it. Just imagine how we feel.  https://t.co/5vcLkjk2D9",boyonnetx81,"New Jersey, USA","pronouced (boy-own TX 81)
Walt Disney world fanatic. Epcot lover.
Veteran vaper.
my hobbies include video games, flavored everything and Freedom.",349,985,4752,False,NaN
2020-01-23 01:52:02+00:00,RT @BenSwann_: Study: CDC's Vaccine Schedule May Be Harmful To Children https://t.co/zpZNPFgm3n #sb276 #vaccinetruth #vaccines,PJMoore1958,"Minnesota, USA ",Daniel 12:10 Many shall be purified and made white and tried;but the wicked shall do wickedly:none of the wicked shall understand; but the wise shall understand,5762,5779,67497,False,Study: CDC's Vaccine Schedule May Be Harmful To Children https://t.co/zpZNPFgm3n #sb276 #vaccinetruth #vaccines
2020-01-23 01:52:32+00:00,RT @JenniferMarguli: It’s interesting how the same numbers mean different things. When 800 children have devastating vaccine reactions that…,draintheswamp55,,,2926,4980,152312,False,It’s interesting how the same numbers mean different things. When 800 children have devastating vaccine reactions that is “rare.” When 800 people die of SARS it’s a global pandemic. What if all humans mattered? https://t.co/KXDbaDIBmw
2020-01-23 01:52:50+00:00,RT @MinaKajiABC: Coronavirus starting to affect flight operations in Wuhan. In the US the CDC is screening inbound passengers from hotspot…,JGabinator,"New York, NY via Detroit, MI","Assignment Desk @ABC News, Breaking news gathering for @GMA,  @ABCWorldNews| Past @nyt_institute 2018 | Chips Quinn Scholar 2017 |",1308,2000,720,False,"Coronavirus starting to affect flight operations in Wuhan. In the US the CDC is screening inbound passengers from hotspot for symptoms at LAX, ATL, SFO, JFK, &amp; ORD. https://t.co/exi6LZnOjI"
2020-01-23 01:52:52+00:00,RT @Fla_Pol: Florida's Republican U.S. @SenRickScott warns CDC director to not trust China to be truthful about outbreak of deadly coronavi…,AppleXi8,,,56,9,25379,False,"Florida's Republican U.S. @SenRickScott warns CDC director to not trust China to be truthful about outbreak of deadly coronavirus, and calls for high alert. https://t.co/Z5A8WKXtcb via @ScottFist #FlaPol https://t.co/lmKw07heJv"
2020-01-23 01:52:54+00:00,"@village_whisper @Dune_Emperor @PaulDoroshenko Worldwide more than 140,000 people died from measles in 2018, according to World Health Organization (WHO) and the United States Centers for Diseases Control and Prevention (CDC). These deaths occurred as measles cases surged globally, amidst devastating outbreaks in all regions.",Fansen,BC Canada ,"The more people I meet, the more I love dogs. Giving you more rights does not diminsh mine. I speak my mind because it hurts to bite my tongue.",2076,972,70719,False,NaN
